Date,Store ID,Product ID,Category,Region,Weather Condition,Seasonality,Units Sold,Price,Discount,Inventory Level,Demand Forecast,Holiday/Promotion,Competitor Pricing,Location,month,season
2023-09-18,S1,P861,Dairy,West,Rainy,High,143,9.91,0.15,624,146,0,4.86,Bristol,9,Autumn
2023-09-18,S1,P328,Snacks,East,Stormy,Medium,98,8.19,0.04,194,90,0,2.57,Manchester,9,Autumn
2023-09-18,S1,P493,Produce,West,Sunny,Medium,100,3.69,0.24,709,103,0,2.06,Bristol,9,Autumn
2023-09-18,S2,P822,Beverages,East,Sunny,Low,125,9.54,0.22,924,126,0,5.73,Norwich,9,Autumn
2023-09-18,S2,P783,Bakery,East,Stormy,Low,109,9.69,0.2,883,110,0,1.18,Norwich,9,Autumn
2023-09-18,S2,P909,Dairy,South,Sunny,Medium,104,9.5,0.21,802,97,0,9.71,London,9,Autumn
2023-09-18,S2,P706,Snacks,West,Rainy,Medium,81,7.06,0.22,387,72,0,1.83,Bristol,9,Autumn
2023-09-18,S2,P290,Produce,North,Sunny,High,98,5.39,0.24,365,99,0,9.59,Leeds,9,Autumn
2023-09-18,S3,P703,Beverages,North,Sunny,Low,150,1.96,0.28,521,156,0,2.16,Leeds,9,Autumn
2023-09-18,S3,P800,Bakery,East,Sunny,Medium,67,3.57,0.22,971,72,0,8.63,Norwich,9,Autumn
2023-09-18,S3,P604,Dairy,North,Sunny,Medium,73,5.17,0.3,143,66,0,7.86,Leeds,9,Autumn
2023-09-18,S3,P640,Snacks,East,Stormy,Medium,56,9.06,0.1,773,55,0,5.45,Norwich,9,Autumn
2023-09-18,S3,P128,Produce,South,Cloudy,Medium,101,5.95,0.14,101,111,0,3.92,London,9,Autumn
2023-09-18,S4,P769,Beverages,North,Cloudy,Low,156,1.83,0.18,710,153,0,1.41,Leeds,9,Autumn
2023-09-18,S4,P524,Bakery,West,Rainy,Medium,124,6.9,0.24,664,125,0,9.27,Bristol,9,Autumn
2023-09-18,S4,P857,Dairy,West,Rainy,Low,86,3.99,0.0,605,82,0,6.12,Bristol,9,Autumn
2023-09-18,S4,P552,Snacks,North,Rainy,High,107,8.37,0.0,168,105,0,2.2,Leeds,9,Autumn
2023-09-18,S4,P696,Produce,South,Sunny,High,112,8.33,0.03,845,106,0,1.05,London,9,Autumn
2023-09-18,S5,P114,Beverages,North,Sunny,Medium,163,2.61,0.14,713,155,1,1.85,Leeds,9,Autumn
2023-09-18,S5,P784,Bakery,North,Cloudy,High,137,3.68,0.16,583,145,0,3.08,Leeds,9,Autumn
2023-09-18,S5,P139,Dairy,North,Sunny,Low,77,4.94,0.21,836,81,0,1.04,Leeds,9,Autumn
2023-09-18,S5,P135,Snacks,West,Sunny,High,110,4.57,0.11,430,115,0,5.98,Bristol,9,Autumn
2023-09-18,S5,P974,Produce,South,Stormy,Low,84,3.41,0.04,849,80,0,7.08,London,9,Autumn
2023-09-19,S1,P888,Beverages,West,Sunny,Low,128,7.17,0.21,694,127,1,6.53,Bristol,9,Autumn
2023-09-19,S1,P572,Bakery,North,Sunny,Medium,111,8.03,0.1,534,102,0,4.16,Leeds,9,Autumn
2023-09-19,S1,P863,Dairy,West,Sunny,Low,67,4.19,0.15,781,72,0,5.22,Manchester,9,Autumn
2023-09-19,S1,P110,Snacks,North,Cloudy,High,126,4.32,0.04,126,137,0,5.89,Leeds,9,Autumn
2023-09-19,S1,P735,Produce,West,Sunny,Medium,91,3.47,0.21,293,82,0,7.75,Bristol,9,Autumn
2023-09-19,S2,P871,Beverages,North,Rainy,Low,137,8.15,0.29,752,145,0,5.47,Leeds,9,Autumn
2023-09-19,S2,P971,Bakery,West,Stormy,Low,92,6.95,0.21,257,94,0,6.13,Manchester,9,Autumn
2023-09-19,S2,P190,Dairy,East,Cloudy,Low,112,2.21,0.21,589,116,0,3.18,Norwich,9,Autumn
2023-09-19,S2,P405,Snacks,West,Rainy,Medium,85,3.29,0.18,125,93,0,8.3,Bristol,9,Autumn
2023-09-19,S2,P648,Produce,West,Sunny,Medium,127,8.19,0.14,946,134,1,9.83,Bristol,9,Autumn
2023-09-19,S3,P219,Beverages,South,Cloudy,Medium,151,6.77,0.25,922,153,0,6.99,London,9,Autumn
2023-09-19,S3,P495,Bakery,East,Rainy,Medium,103,9.9,0.29,674,106,0,9.78,Norwich,9,Autumn
2023-09-19,S3,P179,Dairy,East,Sunny,Medium,103,9.55,0.27,328,110,0,7.07,Norwich,9,Autumn
2023-09-19,S3,P780,Snacks,South,Cloudy,High,107,5.05,0.1,890,105,0,9.24,London,9,Autumn
2023-09-19,S3,P312,Produce,North,Rainy,High,88,1.93,0.23,187,92,0,5.06,Leeds,9,Autumn
2023-09-19,S4,P343,Beverages,North,Sunny,Medium,133,2.78,0.06,898,128,0,8.51,Leeds,9,Autumn
2023-09-19,S4,P845,Bakery,West,Stormy,Low,88,3.79,0.22,750,86,1,1.55,Bristol,9,Autumn
2023-09-19,S4,P939,Dairy,North,Stormy,Low,78,3.89,0.22,660,71,0,7.48,Leeds,9,Autumn
2023-09-19,S4,P588,Snacks,North,Sunny,Low,110,1.47,0.15,358,116,0,7.4,Leeds,9,Autumn
2023-09-19,S4,P982,Produce,North,Stormy,Medium,54,3.99,0.06,553,53,0,4.2,Leeds,9,Autumn
2023-09-19,S5,P651,Beverages,East,Sunny,Low,151,9.99,0.29,174,142,0,3.85,Norwich,9,Autumn
2023-09-19,S5,P746,Bakery,South,Sunny,Low,92,7.66,0.05,700,97,0,4.54,London,9,Autumn
2023-09-19,S5,P700,Dairy,West,Sunny,High,53,8.05,0.17,195,53,0,4.44,Manchester,9,Autumn
2023-09-19,S5,P375,Snacks,West,Sunny,Low,101,7.19,0.19,711,91,0,2.18,Manchester,9,Autumn
2023-09-19,S5,P582,Produce,West,Rainy,Medium,98,6.09,0.0,550,93,1,7.34,Manchester,9,Autumn
2023-09-20,S1,P386,Beverages,North,Rainy,Medium,158,2.02,0.07,941,161,0,1.7,Leeds,9,Autumn
2023-09-20,S1,P955,Bakery,East,Sunny,Low,101,3.08,0.1,805,108,0,9.29,Manchester,9,Autumn
2023-09-20,S1,P848,Dairy,North,Cloudy,Low,97,1.13,0.08,755,98,0,5.04,Leeds,9,Autumn
2023-09-20,S1,P415,Snacks,North,Cloudy,Low,106,5.68,0.22,870,113,0,4.39,Leeds,9,Autumn
2023-09-20,S1,P804,Produce,South,Rainy,Medium,67,3.17,0.06,744,66,0,9.76,London,9,Autumn
2023-09-20,S2,P600,Beverages,East,Cloudy,Medium,120,4.45,0.05,710,126,0,2.99,Manchester,9,Autumn
2023-09-20,S2,P855,Bakery,East,Sunny,High,100,8.28,0.08,835,97,0,4.82,Manchester,9,Autumn
2023-09-20,S2,P892,Dairy,West,Sunny,Medium,101,1.14,0.11,575,108,0,4.24,Manchester,9,Autumn
2023-09-20,S2,P567,Snacks,North,Sunny,Low,127,9.67,0.23,421,134,0,7.91,Leeds,9,Autumn
2023-09-20,S2,P670,Produce,West,Sunny,Medium,84,9.35,0.17,601,90,0,4.17,Bristol,9,Autumn
2023-09-20,S3,P477,Beverages,North,Stormy,High,130,5.99,0.09,727,135,0,1.69,Leeds,9,Autumn
2023-09-20,S3,P368,Bakery,East,Rainy,Medium,131,1.86,0.24,660,122,0,7.23,Norwich,9,Autumn
2023-09-20,S3,P429,Dairy,West,Stormy,Low,109,4.28,0.28,890,110,0,8.92,Bristol,9,Autumn
2023-09-20,S3,P631,Snacks,South,Rainy,Low,77,8.52,0.09,801,76,0,5.81,London,9,Autumn
2023-09-20,S3,P655,Produce,East,Sunny,Medium,93,8.5,0.05,822,94,0,3.82,Norwich,9,Autumn
2023-09-20,S4,P878,Beverages,East,Sunny,Low,179,6.89,0.15,267,185,0,4.91,Norwich,9,Autumn
2023-09-20,S4,P565,Bakery,West,Cloudy,Low,136,7.97,0.22,456,141,0,2.24,Bristol,9,Autumn
2023-09-20,S4,P610,Dairy,West,Sunny,Medium,95,5.61,0.11,758,97,0,3.15,Bristol,9,Autumn
2023-09-20,S4,P928,Snacks,South,Cloudy,Low,93,6.62,0.2,994,85,0,6.93,London,9,Autumn
2023-09-20,S4,P194,Produce,East,Cloudy,High,79,8.48,0.05,800,69,0,3.52,Norwich,9,Autumn
2023-09-20,S5,P619,Beverages,South,Stormy,Low,133,7.7,0.14,370,134,0,6.96,London,9,Autumn
2023-09-20,S5,P559,Bakery,South,Sunny,Low,85,7.83,0.22,288,78,0,7.03,London,9,Autumn
2023-09-20,S5,P906,Dairy,West,Sunny,Medium,91,5.97,0.18,935,97,0,5.74,Bristol,9,Autumn
2023-09-20,S5,P632,Snacks,North,Rainy,Low,124,1.68,0.01,666,121,0,7.89,Leeds,9,Autumn
2023-09-20,S5,P356,Produce,North,Sunny,High,115,4.8,0.01,288,123,0,5.27,Leeds,9,Autumn
2023-09-21,S1,P156,Beverages,West,Rainy,Medium,172,2.39,0.16,336,175,0,2.41,Bristol,9,Autumn
2023-09-21,S1,P217,Bakery,South,Rainy,Low,58,8.5,0.18,402,62,0,1.73,London,9,Autumn
2023-09-21,S1,P510,Dairy,East,Stormy,Medium,98,4.23,0.27,270,107,0,4.47,Norwich,9,Autumn
2023-09-21,S1,P158,Snacks,East,Cloudy,Medium,89,5.67,0.13,312,93,0,8.27,Manchester,9,Autumn
2023-09-21,S1,P613,Produce,North,Rainy,Low,55,5.78,0.22,627,61,0,3.22,Leeds,9,Autumn
2023-09-21,S2,P641,Beverages,East,Cloudy,Medium,162,8.01,0.17,911,158,0,9.26,Norwich,9,Autumn
2023-09-21,S2,P648,Bakery,North,Rainy,Low,72,9.47,0.06,426,73,0,8.8,Leeds,9,Autumn
2023-09-21,S2,P636,Dairy,West,Sunny,Medium,124,2.03,0.24,793,126,0,2.61,Bristol,9,Autumn
2023-09-21,S2,P407,Snacks,West,Sunny,Medium,38,1.7,0.17,459,42,0,7.75,Bristol,9,Autumn
2023-09-21,S2,P998,Produce,North,Sunny,Low,90,1.61,0.15,911,84,0,8.14,Leeds,9,Autumn
2023-09-21,S3,P136,Beverages,North,Sunny,High,166,7.83,0.03,402,170,0,9.87,Leeds,9,Autumn
2023-09-21,S3,P281,Bakery,North,Sunny,Low,97,1.66,0.19,794,98,0,5.85,Leeds,9,Autumn
2023-09-21,S3,P712,Dairy,East,Sunny,Medium,118,4.97,0.29,612,116,0,5.56,Norwich,9,Autumn
2023-09-21,S3,P548,Snacks,West,Sunny,Low,122,3.19,0.02,269,131,0,5.85,Bristol,9,Autumn
2023-09-21,S3,P129,Produce,South,Sunny,High,114,5.05,0.13,331,119,0,7.56,London,9,Autumn
2023-09-21,S4,P674,Beverages,West,Stormy,Medium,153,2.24,0.2,269,146,0,4.0,Bristol,9,Autumn
2023-09-21,S4,P581,Bakery,East,Stormy,Medium,113,7.13,0.14,770,122,0,3.75,Norwich,9,Autumn
2023-09-21,S4,P707,Dairy,West,Stormy,Low,58,2.63,0.04,509,56,0,1.06,Bristol,9,Autumn
2023-09-21,S4,P936,Snacks,East,Rainy,Low,106,7.27,0.09,139,111,0,5.97,Norwich,9,Autumn
2023-09-21,S4,P685,Produce,South,Sunny,Low,93,3.0,0.1,122,98,0,3.48,London,9,Autumn
2023-09-21,S5,P352,Beverages,West,Sunny,Medium,140,6.28,0.29,927,136,0,5.11,Bristol,9,Autumn
2023-09-21,S5,P267,Bakery,West,Cloudy,Low,101,6.65,0.26,485,95,0,6.74,Bristol,9,Autumn
2023-09-21,S5,P131,Dairy,South,Cloudy,Low,127,6.23,0.01,915,120,0,9.75,London,9,Autumn
2023-09-21,S5,P756,Snacks,West,Rainy,Low,108,8.33,0.25,770,115,0,8.96,Bristol,9,Autumn
2023-09-21,S5,P984,Produce,West,Sunny,High,119,3.71,0.11,215,116,1,5.37,Bristol,9,Autumn
2023-09-22,S1,P508,Beverages,North,Sunny,Low,174,2.11,0.24,312,183,0,5.47,Leeds,9,Autumn
2023-09-22,S1,P699,Bakery,South,Sunny,Medium,80,5.37,0.26,292,83,0,8.99,London,9,Autumn
2023-09-22,S1,P444,Dairy,West,Rainy,Medium,97,1.43,0.28,417,93,0,9.51,Bristol,9,Autumn
2023-09-22,S1,P730,Snacks,West,Sunny,Low,94,3.32,0.1,956,101,0,4.84,Bristol,9,Autumn
2023-09-22,S1,P120,Produce,East,Sunny,Low,89,9.36,0.22,182,93,0,9.68,Norwich,9,Autumn
2023-09-22,S2,P929,Beverages,South,Sunny,Medium,196,1.41,0.27,532,186,0,2.03,London,9,Autumn
2023-09-22,S2,P607,Bakery,South,Sunny,Low,92,5.32,0.02,936,82,0,7.24,London,9,Autumn
2023-09-22,S2,P993,Dairy,East,Sunny,Low,68,2.68,0.06,687,62,0,9.54,Norwich,9,Autumn
2023-09-22,S2,P160,Snacks,South,Sunny,High,76,8.04,0.26,409,74,0,6.48,London,9,Autumn
2023-09-22,S2,P740,Produce,East,Rainy,Medium,86,2.37,0.02,823,81,1,8.81,Norwich,9,Autumn
2023-09-22,S3,P115,Beverages,East,Cloudy,High,144,8.28,0.17,802,153,0,5.79,Manchester,9,Autumn
2023-09-22,S3,P578,Bakery,West,Cloudy,Medium,64,2.06,0.19,317,72,0,3.45,Bristol,9,Autumn
2023-09-22,S3,P584,Dairy,South,Rainy,Low,116,9.25,0.3,447,112,0,2.66,London,9,Autumn
2023-09-22,S3,P298,Snacks,North,Cloudy,Low,96,3.88,0.08,898,87,0,2.56,Leeds,9,Autumn
2023-09-22,S3,P714,Produce,South,Cloudy,Low,113,9.64,0.13,952,117,0,1.44,London,9,Autumn
2023-09-22,S4,P186,Beverages,East,Cloudy,Medium,140,7.54,0.08,446,134,0,4.29,Manchester,9,Autumn
2023-09-22,S4,P404,Bakery,West,Cloudy,Low,129,5.47,0.3,825,127,0,8.45,Bristol,9,Autumn
2023-09-22,S4,P802,Dairy,South,Sunny,High,105,8.4,0.17,549,95,0,3.98,London,9,Autumn
2023-09-22,S4,P905,Snacks,North,Rainy,High,94,7.69,0.03,463,102,0,9.76,Leeds,9,Autumn
2023-09-22,S4,P192,Produce,East,Rainy,High,125,4.75,0.2,861,121,0,3.97,Norwich,9,Autumn
2023-09-22,S5,P505,Beverages,South,Sunny,High,122,3.86,0.17,754,118,1,1.19,London,9,Autumn
2023-09-22,S5,P155,Bakery,East,Sunny,High,105,3.06,0.21,645,107,0,3.02,Norwich,9,Autumn
2023-09-22,S5,P158,Dairy,East,Sunny,Low,70,9.04,0.23,563,68,0,9.74,Norwich,9,Autumn
2023-09-22,S5,P150,Snacks,North,Rainy,Low,67,2.14,0.01,536,58,0,9.65,Leeds,9,Autumn
2023-09-22,S5,P160,Produce,East,Sunny,Low,87,9.91,0.16,953,79,0,2.11,Norwich,9,Autumn
2023-09-23,S1,P368,Beverages,East,Rainy,Medium,136,9.56,0.2,258,126,0,4.44,Norwich,9,Autumn
2023-09-23,S1,P147,Bakery,West,Rainy,High,120,9.54,0.13,360,121,0,1.28,Bristol,9,Autumn
2023-09-23,S1,P438,Dairy,West,Rainy,Low,103,7.31,0.27,261,93,1,4.36,Bristol,9,Autumn
2023-09-23,S1,P452,Snacks,West,Cloudy,Medium,108,6.91,0.17,766,102,0,5.2,Manchester,9,Autumn
2023-09-23,S1,P622,Produce,North,Stormy,Low,118,9.98,0.09,813,113,0,8.3,Leeds,9,Autumn
2023-09-23,S2,P804,Beverages,North,Rainy,Medium,158,5.04,0.15,712,156,0,8.75,Leeds,9,Autumn
2023-09-23,S2,P272,Bakery,East,Sunny,High,132,5.18,0.25,133,129,0,5.45,Norwich,9,Autumn
2023-09-23,S2,P798,Dairy,West,Sunny,Medium,98,9.08,0.16,747,90,0,3.53,Bristol,9,Autumn
2023-09-23,S2,P842,Snacks,East,Sunny,Low,111,7.14,0.18,893,112,0,8.83,Norwich,9,Autumn
2023-09-23,S2,P266,Produce,East,Sunny,Medium,98,9.18,0.14,525,100,0,3.79,Norwich,9,Autumn
2023-09-23,S3,P578,Beverages,North,Sunny,Low,142,6.14,0.22,851,135,0,3.9,Leeds,9,Autumn
2023-09-23,S3,P649,Bakery,South,Sunny,Medium,111,6.4,0.05,163,111,0,1.0,London,9,Autumn
2023-09-23,S3,P890,Dairy,North,Sunny,Medium,103,9.19,0.09,128,108,0,7.33,Leeds,9,Autumn
2023-09-23,S3,P550,Snacks,South,Sunny,Medium,83,2.19,0.02,277,77,0,3.45,London,9,Autumn
2023-09-23,S3,P361,Produce,East,Sunny,Medium,102,5.55,0.12,507,99,0,5.24,Norwich,9,Autumn
2023-09-23,S4,P538,Beverages,West,Rainy,Medium,137,9.28,0.08,395,129,0,9.82,Bristol,9,Autumn
2023-09-23,S4,P949,Bakery,West,Sunny,Medium,109,3.08,0.22,848,100,0,6.0,Bristol,9,Autumn
2023-09-23,S4,P292,Dairy,South,Sunny,Low,111,4.61,0.03,326,115,0,8.16,London,9,Autumn
2023-09-23,S4,P445,Snacks,West,Sunny,High,104,5.29,0.27,529,104,0,5.76,Manchester,9,Autumn
2023-09-23,S4,P362,Produce,East,Cloudy,High,82,9.71,0.11,559,90,0,7.52,Norwich,9,Autumn
2023-09-23,S5,P604,Beverages,North,Rainy,Medium,122,3.06,0.19,472,123,0,2.67,Leeds,9,Autumn
2023-09-23,S5,P469,Bakery,East,Rainy,Low,132,2.4,0.08,815,132,0,1.5,Norwich,9,Autumn
2023-09-23,S5,P957,Dairy,South,Rainy,High,62,8.44,0.24,405,55,0,1.36,London,9,Autumn
2023-09-23,S5,P677,Snacks,East,Cloudy,High,104,4.8,0.28,689,106,0,5.07,Manchester,9,Autumn
2023-09-23,S5,P659,Produce,East,Stormy,Medium,103,9.36,0.22,109,110,0,5.38,Norwich,9,Autumn
2023-09-24,S1,P276,Beverages,West,Sunny,Medium,161,8.37,0.04,700,162,0,8.22,Bristol,9,Autumn
2023-09-24,S1,P802,Bakery,West,Sunny,Low,90,4.58,0.14,992,87,0,9.9,Manchester,9,Autumn
2023-09-24,S1,P960,Dairy,South,Stormy,Low,88,3.61,0.18,995,83,0,3.15,London,9,Autumn
2023-09-24,S1,P260,Snacks,North,Sunny,High,89,4.51,0.17,468,89,0,6.88,Leeds,9,Autumn
2023-09-24,S1,P353,Produce,East,Rainy,Low,105,6.84,0.29,105,101,0,6.32,Norwich,9,Autumn
2023-09-24,S2,P302,Beverages,North,Rainy,Low,152,9.29,0.11,189,157,0,9.67,Leeds,9,Autumn
2023-09-24,S2,P364,Bakery,East,Cloudy,Low,109,3.62,0.09,791,110,0,9.09,Manchester,9,Autumn
2023-09-24,S2,P225,Dairy,North,Stormy,High,137,5.72,0.16,365,143,0,9.56,Leeds,9,Autumn
2023-09-24,S2,P552,Snacks,West,Sunny,High,104,1.67,0.25,677,98,1,8.21,Manchester,9,Autumn
2023-09-24,S2,P610,Produce,South,Rainy,Low,72,2.76,0.04,127,73,0,4.54,London,9,Autumn
2023-09-24,S3,P206,Beverages,North,Cloudy,Low,149,9.0,0.27,689,149,0,9.6,Leeds,9,Autumn
2023-09-24,S3,P462,Bakery,South,Sunny,Medium,145,9.61,0.13,527,148,0,8.07,London,9,Autumn
2023-09-24,S3,P247,Dairy,East,Sunny,High,95,7.08,0.0,790,90,0,9.78,Norwich,9,Autumn
2023-09-24,S3,P688,Snacks,East,Cloudy,Medium,99,8.13,0.11,448,108,0,8.14,Norwich,9,Autumn
2023-09-24,S3,P180,Produce,South,Sunny,High,79,5.96,0.22,606,80,0,3.28,London,9,Autumn
2023-09-24,S4,P536,Beverages,North,Sunny,Low,183,3.34,0.21,594,191,0,3.43,Leeds,9,Autumn
2023-09-24,S4,P376,Bakery,South,Rainy,Medium,117,4.97,0.19,509,122,1,1.33,London,9,Autumn
2023-09-24,S4,P330,Dairy,East,Rainy,Medium,141,6.12,0.2,271,147,0,9.78,Norwich,9,Autumn
2023-09-24,S4,P643,Snacks,South,Sunny,Low,104,5.69,0.15,680,102,0,6.99,London,9,Autumn
2023-09-24,S4,P403,Produce,West,Cloudy,Medium,111,2.18,0.18,862,120,0,7.72,Bristol,9,Autumn
2023-09-24,S5,P181,Beverages,East,Rainy,Low,171,3.12,0.29,943,167,0,2.15,Norwich,9,Autumn
2023-09-24,S5,P354,Bakery,West,Sunny,Medium,116,1.92,0.15,981,118,0,8.96,Manchester,9,Autumn
2023-09-24,S5,P868,Dairy,West,Cloudy,Low,122,1.85,0.24,370,126,0,6.76,Bristol,9,Autumn
2023-09-24,S5,P440,Snacks,North,Stormy,Medium,110,6.42,0.04,517,101,0,8.82,Leeds,9,Autumn
2023-09-24,S5,P868,Produce,East,Stormy,Medium,73,4.32,0.18,826,70,0,2.51,Norwich,9,Autumn
2023-09-25,S1,P583,Beverages,South,Sunny,Low,171,1.57,0.17,373,179,0,1.96,London,9,Autumn
2023-09-25,S1,P653,Bakery,North,Sunny,Medium,95,9.66,0.26,674,102,0,6.02,Leeds,9,Autumn
2023-09-25,S1,P493,Dairy,West,Stormy,High,103,4.09,0.03,388,102,0,5.24,Bristol,9,Autumn
2023-09-25,S1,P341,Snacks,South,Sunny,Low,128,4.19,0.1,930,124,0,1.19,London,9,Autumn
2023-09-25,S1,P649,Produce,South,Rainy,Medium,99,7.68,0.19,687,98,0,9.89,London,9,Autumn
2023-09-25,S2,P860,Beverages,South,Sunny,Low,183,4.56,0.07,839,181,0,7.24,London,9,Autumn
2023-09-25,S2,P659,Bakery,West,Sunny,Low,79,7.77,0.22,124,87,0,2.17,Manchester,9,Autumn
2023-09-25,S2,P305,Dairy,North,Sunny,Medium,93,2.78,0.15,409,92,0,2.14,Leeds,9,Autumn
2023-09-25,S2,P217,Snacks,North,Sunny,Medium,112,7.5,0.16,433,118,0,3.22,Leeds,9,Autumn
2023-09-25,S2,P398,Produce,East,Cloudy,Medium,67,6.32,0.25,995,59,0,1.66,Manchester,9,Autumn
2023-09-25,S3,P915,Beverages,North,Cloudy,High,158,6.31,0.3,903,153,0,3.88,Leeds,9,Autumn
2023-09-25,S3,P517,Bakery,North,Rainy,Low,88,6.28,0.29,847,83,0,5.86,Leeds,9,Autumn
2023-09-25,S3,P488,Dairy,North,Sunny,Low,113,2.66,0.14,135,108,0,3.44,Leeds,9,Autumn
2023-09-25,S3,P310,Snacks,South,Cloudy,Low,117,3.38,0.08,704,114,1,2.92,London,9,Autumn
2023-09-25,S3,P656,Produce,East,Stormy,Low,88,3.91,0.24,614,82,0,3.83,Manchester,9,Autumn
2023-09-25,S4,P339,Beverages,North,Sunny,Medium,145,9.67,0.24,709,143,0,4.35,Leeds,9,Autumn
2023-09-25,S4,P335,Bakery,East,Sunny,High,103,5.34,0.25,119,99,0,9.88,Manchester,9,Autumn
2023-09-25,S4,P406,Dairy,North,Sunny,Medium,79,9.23,0.16,865,87,0,9.52,Leeds,9,Autumn
2023-09-25,S4,P769,Snacks,West,Rainy,Medium,115,3.61,0.14,819,113,0,8.69,Bristol,9,Autumn
2023-09-25,S4,P437,Produce,North,Sunny,Low,127,6.0,0.29,405,127,1,4.28,Leeds,9,Autumn
2023-09-25,S5,P116,Beverages,North,Rainy,High,159,2.58,0.08,725,149,0,4.66,Leeds,9,Autumn
2023-09-25,S5,P664,Bakery,North,Sunny,High,108,6.2,0.12,520,113,0,6.67,Leeds,9,Autumn
2023-09-25,S5,P455,Dairy,East,Rainy,High,73,1.81,0.05,364,70,0,4.61,Norwich,9,Autumn
2023-09-25,S5,P471,Snacks,North,Sunny,Medium,109,4.63,0.28,850,106,0,3.28,Leeds,9,Autumn
2023-09-25,S5,P232,Produce,West,Sunny,Low,81,3.34,0.08,151,83,0,1.35,Bristol,9,Autumn
2023-09-26,S1,P534,Beverages,South,Cloudy,Medium,142,7.94,0.05,478,137,0,9.23,London,9,Autumn
2023-09-26,S1,P348,Bakery,East,Rainy,Medium,109,6.33,0.11,610,107,0,3.61,Norwich,9,Autumn
2023-09-26,S1,P242,Dairy,East,Sunny,Low,79,9.59,0.27,861,85,0,8.51,Norwich,9,Autumn
2023-09-26,S1,P950,Snacks,East,Sunny,Medium,84,6.44,0.02,585,93,0,6.23,Norwich,9,Autumn
2023-09-26,S1,P686,Produce,South,Sunny,High,94,5.31,0.21,458,89,0,8.84,London,9,Autumn
2023-09-26,S2,P437,Beverages,North,Sunny,High,180,2.06,0.21,497,172,1,7.85,Leeds,9,Autumn
2023-09-26,S2,P133,Bakery,West,Rainy,Low,103,6.18,0.13,454,98,1,3.88,Bristol,9,Autumn
2023-09-26,S2,P105,Dairy,South,Cloudy,Medium,113,7.02,0.13,766,103,0,6.36,London,9,Autumn
2023-09-26,S2,P917,Snacks,West,Rainy,Low,102,1.56,0.29,701,102,0,8.99,Bristol,9,Autumn
2023-09-26,S2,P663,Produce,West,Cloudy,Medium,93,9.79,0.07,546,97,0,5.88,Bristol,9,Autumn
2023-09-26,S3,P962,Beverages,East,Sunny,Low,149,3.4,0.14,821,152,0,5.16,Manchester,9,Autumn
2023-09-26,S3,P337,Bakery,North,Cloudy,Medium,81,9.63,0.14,409,89,1,6.85,Leeds,9,Autumn
2023-09-26,S3,P559,Dairy,North,Cloudy,Low,99,1.61,0.27,913,101,0,9.48,Leeds,9,Autumn
2023-09-26,S3,P261,Snacks,North,Rainy,Medium,80,4.19,0.11,240,80,0,4.82,Leeds,9,Autumn
2023-09-26,S3,P475,Produce,South,Cloudy,Medium,138,5.97,0.23,935,139,0,2.86,London,9,Autumn
2023-09-26,S4,P848,Beverages,South,Rainy,Low,146,1.38,0.3,147,153,0,1.56,London,9,Autumn
2023-09-26,S4,P769,Bakery,South,Stormy,Medium,129,4.52,0.06,859,128,1,6.57,London,9,Autumn
2023-09-26,S4,P470,Dairy,South,Sunny,Low,98,2.85,0.1,317,103,0,6.28,London,9,Autumn
2023-09-26,S4,P188,Snacks,West,Cloudy,Low,99,4.09,0.23,339,99,0,5.98,Bristol,9,Autumn
2023-09-26,S4,P985,Produce,South,Cloudy,High,88,1.02,0.24,169,82,0,8.86,London,9,Autumn
2023-09-26,S5,P262,Beverages,East,Sunny,Low,168,7.65,0.12,935,169,0,7.38,Norwich,9,Autumn
2023-09-26,S5,P352,Bakery,North,Sunny,High,114,6.15,0.19,894,120,0,3.57,Leeds,9,Autumn
2023-09-26,S5,P795,Dairy,West,Sunny,High,92,7.21,0.07,525,100,0,9.15,Bristol,9,Autumn
2023-09-26,S5,P566,Snacks,South,Cloudy,Medium,69,5.9,0.09,192,63,0,1.97,London,9,Autumn
2023-09-26,S5,P643,Produce,North,Sunny,High,74,1.26,0.03,630,72,0,6.18,Leeds,9,Autumn
2023-09-27,S1,P288,Beverages,North,Sunny,High,155,5.41,0.18,957,147,0,5.46,Leeds,9,Autumn
2023-09-27,S1,P452,Bakery,West,Stormy,Medium,115,7.64,0.14,764,124,0,9.83,Bristol,9,Autumn
2023-09-27,S1,P563,Dairy,West,Sunny,Low,70,2.64,0.08,570,77,0,4.67,Bristol,9,Autumn
2023-09-27,S1,P392,Snacks,South,Sunny,Low,122,8.23,0.03,435,116,0,6.69,London,9,Autumn
2023-09-27,S1,P262,Produce,West,Sunny,Medium,86,6.49,0.14,372,85,0,5.74,Bristol,9,Autumn
2023-09-27,S2,P709,Beverages,North,Sunny,Medium,163,4.8,0.26,353,156,0,2.82,Leeds,9,Autumn
2023-09-27,S2,P429,Bakery,North,Sunny,Medium,120,6.01,0.26,239,116,1,3.02,Leeds,9,Autumn
2023-09-27,S2,P641,Dairy,North,Sunny,Low,104,8.25,0.23,985,107,0,1.46,Leeds,9,Autumn
2023-09-27,S2,P904,Snacks,East,Sunny,Medium,104,7.46,0.02,571,110,0,4.89,Norwich,9,Autumn
2023-09-27,S2,P281,Produce,North,Sunny,High,72,2.48,0.26,937,80,0,10.0,Leeds,9,Autumn
